,Restaurant,UserID,Menu,Total
23807,멕시카나-봉천행복점,do**님,강정치킨（뼈）/1,5
23808,멕시카나-봉천행복점,pa**님,"순살반반/1(순살반반 선택(순살후라이드 반,순살땡초치킨 반))",5
23809,멕시카나-봉천행복점,rl**님,순살치토스치킨（콘스프맛）/1,5
23810,멕시카나-봉천행복점,rl**님,치토스치킨/1(추가메뉴(콜라추가1.25L)),5
23811,멕시카나-봉천행복점,he**님,순살땡초치킨/1,5
23812,멕시카나-봉천행복점,ki**님,"순살반반/1(순살반반 선택(순살양념치킨 반,순살치토스치킨（콘스프맛） 반))",5
23813,멕시카나-봉천행복점,ch**님,"순살반반/1(순살반반 선택(순살후라이드 반,순살강정치킨 반))",4
23814,멕시카나-봉천행복점,wu**님,"순살반반/1(순살반반 선택(순살눈꽃치즈 반,순살강정치킨 반))",1
23815,멕시카나-봉천행복점,be**님,순살강정치킨/1,5
23816,멕시카나-봉천행복점,ty**님,"투마리세트/1(치킨선택 1(양념치킨),치킨선택 2(골드치킨（간장）)),콜라 1.25L/1",5
23817,멕시카나-봉천행복점,ho**님,순살땡초치킨/1,5
23818,멕시카나-봉천행복점,m1**님,"반반치킨/1(반반 선택(눈꽃치즈 반,치토스치킨 반))",5
23819,멕시카나-봉천행복점,qk**님,후라이드치킨/1,2
23820,멕시카나-봉천행복점,ii**님,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(양념치킨))",5
23821,멕시카나-봉천행복점,sk**님,허니벌꿀치킨/1,5
23822,멕시카나-봉천행복점,pi**님,"순살반반/1(순살반반 선택(순살후라이드 반,순살매운양념 반))",5
23823,멕시카나-봉천행복점,th**님,땡초치킨/1,5
23824,멕시카나-봉천행복점,vc**님,눈꽃치즈치킨/1(추가메뉴(콜라추가1.25L)),4
23825,멕시카나-봉천행복점,yg**님,강정치킨（뼈）/1,4
23826,멕시카나-봉천행복점,jj**님,후라이드치킨/1(추가메뉴(무추가)),1
23827,멕시카나-봉천행복점,fl**님,치토스치킨/1,3
23828,멕시카나-봉천행복점,kh**님,땡초치킨/1,5
23829,멕시카나-봉천행복점,sh**님,"순살반반/1(순살반반 선택(순살후라이드 반,순살양념치킨 반))",5
23830,멕시카나-봉천행복점,tj**님,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반),추가메뉴(콜라변경1.25L))",5
23831,멕시카나-봉천행복점,dl**님,Mr.김치킨/1,5
23832,멕시카나-봉천행복점,a0**님,순살골드치킨（간장）/1,1
23833,멕시카나-봉천행복점,gh**님,치토스치킨（콘스프맛）/1,5
23834,멕시카나-봉천행복점,dr**님,"반반치킨/1(반반 선택(후라이드 반,땡초치킨 반))",5
23835,멕시카나-봉천행복점,30**님,"반반치킨/1(반반 선택(후라이드 반,땡초치킨 반)),체다치즈볼/1",5
23836,멕시카나-봉천행복점,oa**님,"순살반반/1(순살반반 선택(순살양념치킨 반,순살파닭 반))",5
23837,멕시카나-봉천행복점,su**님,"순살반반/1(순살반반 선택(순살마늘치킨 반,순살파닭 반))",5
23838,멕시카나-봉천행복점,ra**님,순살오징어짬뽕치킨/1(추가메뉴(체다치즈볼)),1
23839,멕시카나-봉천행복점,01**님,치토스치킨/1,5
23840,멕시카나-봉천행복점,ye**님,치토스치킨/1,4
23841,멕시카나-봉천행복점,ak**님,"반반치킨/1(반반 선택(땡초치킨 반,치토스치킨 반),추가메뉴(콜라변경1.25L))",1
23842,멕시카나-봉천행복점,by**님,"순살반반/1(순살반반 선택(순살후라이드 반,순살치토스치킨 반),추가메뉴(콜라변경1.25L)),체다치즈볼/1",5
23843,멕시카나-봉천행복점,ky**님,순살후라이드치킨/1,3
23844,멕시카나-봉천행복점,gl**님,"순살반반/1(순살반반 선택(순살후라이드 반,순살양념치킨 반))",4
23845,멕시카나-봉천행복점,je**님,치토스치킨/1,4
23846,멕시카나-봉천행복점,in**님,치토스치킨/1(추가메뉴(멕시감자)),5
23847,멕시카나-봉천행복점,bb**님,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",5
23848,멕시카나-봉천행복점,hy**님,"반반치킨/1(반반 선택(후라이드 반,매운양념 반))",5
23849,멕시카나-봉천행복점,bl**님,치토스치킨/1,5
23850,멕시카나-봉천행복점,ws**님,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(양념치킨))",5
23851,멕시카나-봉천행복점,mt**님,치토스치킨/1,3
23852,멕시카나-봉천행복점,ki**님,순살눈꽃치즈치킨/1,4
23853,멕시카나-봉천행복점,cp**님,멕시윙（후라이드）/1,4
23854,멕시카나-봉천행복점,01**님,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(양념치킨))",5
23855,멕시카나-봉천행복점,se**님,땡초치킨/1,5
23856,멕시카나-봉천행복점,kj**님,Mr.김치킨/1,5
23857,멕시카나-봉천행복점,du**님,"반반치킨/1(반반 선택(땡초치킨 반,치토스치킨 반))",3
23858,멕시카나-봉천행복점,dh**님,순살땡초치킨/1,3
23859,멕시카나-봉천행복점,36**님,치토스치킨/1(추가메뉴(콜라추가500ml)),5
23860,멕시카나-봉천행복점,yj**님,"순살반반/1(순살반반 선택(순살후라이드 반,순살땡초치킨 반))",4
23861,멕시카나-봉천행복점,vi**님,"순살반반/1(순살반반 선택(순살골드（간장） 반,순살치토스치킨 반))",5
23862,멕시카나-봉천행복점,me**님,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반),추가메뉴(콜라변경1.25L))",1
23863,멕시카나-봉천행복점,go**님,"반반치킨/1(반반 선택(양념치킨 반,허니벌꿀 반),추가메뉴(콜라변경1.25L))",5
23864,멕시카나-봉천행복점,ju**님,"투마리세트/1(치킨선택 1(골드치킨（간장）),치킨선택 2(치토스치킨))",5
23865,멕시카나-봉천행복점,si**님,강정치킨（뼈）/1,5
23866,멕시카나-봉천행복점,gh**님,후라이드치킨/1,1
23867,멕시카나-봉천행복점,se**님,"순살반반/1(순살반반 선택(순살파닭 반,순살치토스치킨 반))",2
23869,멕시카나-봉천행복점,ui**님,"순살반반/1(순살반반 선택(순살후라이드 반,순살양념치킨 반))",5
23870,멕시카나-봉천행복점,fi**님,치토스치킨/1,2
23871,멕시카나-봉천행복점,ma**님,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",1
23872,멕시카나-봉천행복점,th**님,오징어짬뽕치킨/1(추가메뉴(무추가)),5
23873,멕시카나-봉천행복점,sk**님,골드치킨（간장）/1(추가메뉴(콜라추가1.25L)),5
23874,멕시카나-봉천행복점,cl**님,"순살반반/1(순살반반 선택(순살양념치킨 반,순살치토스치킨 반))",5
23875,멕시카나-봉천행복점,ya**님,"Mr.김치킨/1,콜라1.25L 변경/1",5
23876,멕시카나-봉천행복점,so**님,"순살반반/1(순살반반 선택(순살땡초치킨 반,순살치토스치킨 반))",5
23877,멕시카나-봉천행복점,lj**님,달콤한윙/1,5
23878,멕시카나-봉천행복점,ba**님,멕시윙（양념）/1,1
23879,멕시카나-봉천행복점,su**님,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",5
23880,멕시카나-봉천행복점,az**님,"순살반반/1(순살반반 선택(순살눈꽃치즈 반,순살치토스치킨（콘스프맛） 반)),체다치즈볼/1,콜라1.25L 변경/1",5
23881,멕시카나-봉천행복점,sr**님,순살땡초치킨/1(추가메뉴(콜라추가1.25L)),5
23882,멕시카나-봉천행복점,ca**님,마늘치킨/1,5
23883,멕시카나-봉천행복점,fl**님,오징어짬뽕치킨/1,3
23884,멕시카나-봉천행복점,sp**님,"순살반반/1(순살반반 선택(순살눈꽃치즈 반,순살매운양념 반))",5
23885,멕시카나-봉천행복점,se**님,"반반치킨/1(반반 선택(땡초치킨 반,치토스치킨 반))",2
23887,멕시카나-봉천행복점,s2**님,Mr.김치킨/1(추가메뉴(무추가)),4
23888,멕시카나-봉천행복점,en**님,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",4
23889,멕시카나-봉천행복점,kn**님,코코안심텐더/1,1
23890,멕시카나-봉천행복점,to**님,"반반치킨/1(반반 선택(후라이드 반,땡초치킨 반))",5
23891,멕시카나-봉천행복점,jj**님,"순살반반/1(순살반반 선택(순살양념치킨 반,순살눈꽃치즈 반))",5
23892,멕시카나-봉천행복점,kk**님,"투마리세트/1(치킨선택 1(양념치킨),치킨선택 2(골드치킨（간장）))",5
23893,멕시카나-봉천행복점,wl**님,"투마리세트/1(치킨선택 1(치토스치킨（콘스프맛）),치킨선택 2(허니벌꿀치킨))",2
23894,멕시카나-봉천행복점,ra**님,치토스치킨/1(추가메뉴(콜라추가1.25L)),5
23895,멕시카나-봉천행복점,mh**님,"순살반반/1(순살반반 선택(순살양념치킨 반,순살골드（간장） 반))",5
23896,멕시카나-봉천행복점,wj**님,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반),추가메뉴(콜라변경1.25L))",3
23897,멕시카나-봉천행복점,ss**님,"순살반반/1(순살반반 선택(순살양념치킨 반,순살파닭 반))",1
23898,멕시카나-봉천행복점,no**님,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",1
23899,멕시카나-봉천행복점,su**님,순살양념치킨/1(추가메뉴(콜라추가500ml)),5
23900,멕시카나-봉천행복점,sl**님,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(양념치킨),추가메뉴(콜라추가1.25L))",3
23901,멕시카나-봉천행복점,gu**님,Mr.김치킨/1,4
23902,멕시카나-봉천행복점,th**님,순살Mr.김치킨/1,5
23903,멕시카나-봉천행복점,si**님,순살파닭/1,5
23904,멕시카나-봉천행복점,wa**님,"반반치킨/1(반반 선택(후라이드 반,치토스치킨 반))",3
23905,멕시카나-봉천행복점,sk**님,치토스치킨/1,5
23906,멕시카나-봉천행복점,al**님,"반반치킨/1(반반 선택(골드（간장） 반,땡초치킨 반))",5
23907,멕시카나-봉천행복점,bi**님,순살강정치킨/1,1
23908,멕시카나-봉천행복점,on**님,"반반치킨/1(반반 선택(양념치킨 반,허니벌꿀 반))",5
23909,멕시카나-봉천행복점,dr**님,"반반치킨/1(반반 선택(후라이드 반,눈꽃치즈 반))",5
23910,멕시카나-봉천행복점,91**님,치토스치킨（콘스프맛）/1,2
23911,멕시카나-봉천행복점,01**님,양념치킨/1(추가메뉴(콜라추가1.25L)),5
23912,멕시카나-봉천행복점,hk**님,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반),추가메뉴(콜라변경1.25L))",1
23913,멕시카나-봉천행복점,ph**님,"반반치킨/1(반반 선택(골드（간장） 반,마늘치킨 반))",5
23914,멕시카나-봉천행복점,cj**님,"순살반반/1(순살반반 선택(순살양념치킨 반,순살치토스치킨 반),추가메뉴(콜라변경1.25L))",1
23915,멕시카나-봉천행복점,jh**님,순살땡초치킨/1,4
23916,멕시카나-봉천행복점,vc**님,치토스치킨/1(추가메뉴(콜라추가1.25L)),5
23917,멕시카나-봉천행복점,mo**님,"순살반반/1(순살반반 선택(순살후라이드 반,순살치토스치킨（콘스프맛） 반))",5
23918,멕시카나-봉천행복점,hs**님,순살치토스치킨/1,1
23919,멕시카나-봉천행복점,cj**님,코코안심텐더/1,1
23920,멕시카나-봉천행복점,ch**님,치토스치킨/1,5
23921,멕시카나-봉천행복점,fl**님,치토스치킨（콘스프맛）/1,1
23922,멕시카나-봉천행복점,pm**님,"투마리세트/1(치킨선택 1(치토스치킨（콘스프맛）),치킨선택 2(매운양념치킨),추가메뉴(무추가))",3
23923,멕시카나-봉천행복점,he**님,"순살반반/1(순살반반 선택(순살후라이드 반,순살땡초치킨 반))",5
23924,멕시카나-봉천행복점,cl**님,오징어짬뽕치킨/1(추가메뉴(콜라변경1.25L)),3
23925,멕시카나-봉천행복점,us**님,"투마리세트/1(치킨선택 1(치토스치킨（콘스프맛）),치킨선택 2(땡초치킨))",5
23926,멕시카나-봉천행복점,ki**님,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(양념치킨))",5
23927,멕시카나-봉천행복점,ei**님,"순살반반/1(순살반반 선택(순살양념치킨 반,순살마늘치킨 반))",4
23928,멕시카나-봉천행복점,ji**님,땡초치킨/1(추가메뉴(콜라추가1.25L)),5
23929,멕시카나-봉천행복점,je**님,"순살반반/1(순살반반 선택(순살양념치킨 반,순살허니벌꿀 반),추가메뉴(체다치즈볼))",3
23930,멕시카나-봉천행복점,ti**님,"순살반반/1(순살반반 선택(순살양념치킨 반,순살골드（간장） 반))",4
23931,멕시카나-봉천행복점,wi**님,치토스치킨/1,5
23932,멕시카나-봉천행복점,mo**님,순살파닭/1,4
23933,멕시카나-봉천행복점,lc**님,치토스치킨/1(추가메뉴(콜라추가500ml)),5
23934,멕시카나-봉천행복점,lc**님,눈꽃치즈치킨/1,3
23935,멕시카나-봉천행복점,su**님,오징어짬뽕치킨/1(추가메뉴(콜라추가500ml)),1
23936,멕시카나-봉천행복점,gu**님,"순살반반/1(순살반반 선택(순살땡초치킨 반,순살치토스치킨 반))",5
23937,멕시카나-봉천행복점,hu**님,멕시핀（후라이드）/1,4
23938,멕시카나-봉천행복점,wo**님,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(골드치킨（간장）),추가메뉴(콜라변경1.25L))",5
23939,멕시카나-봉천행복점,wl**님,"투마리세트/1(치킨선택 1(치토스치킨),치킨선택 2(강정치킨（뼈）))",5
23940,멕시카나-봉천행복점,al**님,"반반치킨/1(반반 선택(양념치킨 반,땡초치킨 반))",5
23941,멕시카나-봉천행복점,lj**님,"투마리세트/1(치킨선택 1(땡초치킨),치킨선택 2(치토스치킨)),콜라1.25L 변경/1",4
23942,멕시카나-봉천행복점,yy**님,"반반치킨/1(반반 선택(후라이드 반,골드（간장） 반))",5
23943,멕시카나-봉천행복점,wk**님,달콤한윙/1,5
23944,멕시카나-봉천행복점,co**님,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(양념치킨))",5
23945,멕시카나-봉천행복점,ki**님,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",5
23946,멕시카나-봉천행복점,li**님,"투마리세트/1(치킨선택 1(치토스치킨),치킨선택 2(마늘치킨),추가메뉴(체다치즈볼,무추가))",1
23947,멕시카나-봉천행복점,dd**님,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",1
23948,멕시카나-봉천행복점,vh**님,후라이드치킨/1,5
23949,멕시카나-봉천행복점,cu**님,땡초치킨/1,5
23950,멕시카나-봉천행복점,ju**님,"순살반반/1(순살반반 선택(순살눈꽃치즈 반,순살땡초치킨 반))",4
23952,멕시카나-봉천행복점,mi**님,"반반치킨/1(반반 선택(양념치킨 반,치토스치킨（콘스프맛） 반),추가메뉴(체다치즈볼))",3
23953,멕시카나-봉천행복점,th**님,땡초치킨/1(추가메뉴(무추가)),5
23954,멕시카나-봉천행복점,ri**님,치토스치킨/1,2
23955,멕시카나-봉천행복점,uz**님,순살후라이드치킨/1,5
23956,멕시카나-봉천행복점,ch**님,순살강정치킨/1,1
23957,멕시카나-봉천행복점,wk**님,치토스치킨/1,1
23958,멕시카나-봉천행복점,dz**님,치토스치킨/1,5
23959,멕시카나-봉천행복점,le**님,순살골드치킨（간장）/1,4
23960,멕시카나-봉천행복점,wo**님,Mr.김치킨/1,2
23961,멕시카나-봉천행복점,za**님,치토스치킨/1,3
23962,멕시카나-봉천행복점,hy**님,"반반치킨/1(반반 선택(양념치킨 반,치토스치킨 반))",5
23963,멕시카나-봉천행복점,je**님,순살마늘치킨/1(추가메뉴(무추가)),4
23964,멕시카나-봉천행복점,jk**님,"투마리세트/1(치킨선택 1(치토스치킨),치킨선택 2(양념치킨))",5
23965,멕시카나-봉천행복점,a_**님,달콤한핀/1,5
23966,멕시카나-봉천행복점,fo**님,"투마리세트/1(치킨선택 1(치토스치킨（콘스프맛）),치킨선택 2(양념치킨))",5
23967,멕시카나-봉천행복점,re**님,"순살반반/1(순살반반 선택(순살양념치킨 반,순살치토스치킨 반))",4
23968,멕시카나-봉천행복점,hs**님,치토스치킨（콘스프맛）/1,5
23969,멕시카나-봉천행복점,an**님,"반반치킨/1(반반 선택(후라이드 반,골드（간장） 반),추가메뉴(콜라변경1.25L))",1
23970,멕시카나-봉천행복점,se**님,눈꽃치즈치킨/1,3
23971,멕시카나-봉천행복점,sg**님,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",5
23972,멕시카나-봉천행복점,py**님,오징어짬뽕치킨/1,3
23973,멕시카나-봉천행복점,wl**님,치토스치킨/1,4
23974,멕시카나-봉천행복점,oh**님,"투마리세트/1(치킨선택 1(양념치킨),치킨선택 2(눈꽃치즈치킨))",2
23975,멕시카나-봉천행복점,mi**님,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",3
23976,멕시카나-봉천행복점,84**님,"반반치킨/1(반반 선택(양념치킨 반,골드（간장） 반))",5
23977,멕시카나-봉천행복점,ka**님,"순살반반/1(순살반반 선택(순살후라이드 반,순살양념치킨 반))",4
23978,멕시카나-봉천행복점,ar**님,치토스치킨/1(추가메뉴(콜라추가1.25L)),4
23979,멕시카나-봉천행복점,hj**님,"반반치킨/1(반반 선택(골드（간장） 반,치토스치킨（콘스프맛） 반)),콜라1.25L 변경/1",5
23980,멕시카나-봉천행복점,wo**님,순살치토스치킨/1,4
23981,멕시카나-봉천행복점,ci**님,"순살반반/1(순살반반 선택(순살양념치킨 반,순살골드（간장） 반),추가메뉴(콜라변경1.25L))",4
23982,멕시카나-봉천행복점,by**님,"순살반반/1(순살반반 선택(순살양념치킨 반,순살치토스치킨 반))",5
23983,멕시카나-봉천행복점,rm**님,"순살반반/1(순살반반 선택(순살후라이드 반,순살양념치킨 반),추가메뉴(콜라변경1.25L,체다치즈볼))",5
23984,멕시카나-봉천행복점,be**님,"반반치킨/1(반반 선택(후라이드 반,골드（간장） 반)),체다치즈볼/1",5
23985,멕시카나-봉천행복점,ly**님,허니벌꿀치킨/1,3
23986,멕시카나-봉천행복점,ty**님,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(후라이드))",5
23987,멕시카나-봉천행복점,me**님,"반반치킨/1(반반 선택(양념치킨 반,마늘치킨 반))",5
23988,멕시카나-봉천행복점,wo**님,"순살반반/1(순살반반 선택(순살후라이드 반,순살양념치킨 반))",2
23989,멕시카나-봉천행복점,du**님,순살치토스치킨/1,5
23990,멕시카나-봉천행복점,rb**님,"반반치킨/1(반반 선택(양념치킨 반,눈꽃치즈 반))",5
23991,멕시카나-봉천행복점,hk**님,마늘치킨/1,4
23992,멕시카나-봉천행복점,po**님,"순살강정치킨/1(추가메뉴(체다치즈볼,무추가)),생맥주 1000cc/1",3
23993,멕시카나-봉천행복점,ya**님,"치토스치킨（콘스프맛）/1,콜라1.25L 변경/1",5
23994,멕시카나-봉천행복점,is**님,눈꽃치즈치킨/1,4
23995,멕시카나-봉천행복점,ek**님,오징어짬뽕치킨/1,5
23996,멕시카나-봉천행복점,ki**님,"반반치킨/1(반반 선택(후라이드 반,땡초치킨 반))",4
23997,멕시카나-봉천행복점,zz**님,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(양념치킨))",4
23998,멕시카나-봉천행복점,zz**님,"투마리세트/1(치킨선택 1(골드치킨（간장）),치킨선택 2(양념치킨))",5
23999,멕시카나-봉천행복점,pm**님,파닭/1,4
24000,멕시카나-봉천행복점,ji**님,"투마리세트/1(치킨선택 1(치토스치킨),치킨선택 2(땡초치킨))",5
24001,멕시카나-봉천행복점,ju**님,양념치킨/1,5
24002,멕시카나-봉천행복점,je**님,"반반치킨/1(반반 선택(양념치킨 반,치토스치킨 반))",5
24003,멕시카나-봉천행복점,yh**님,"반반치킨/1(반반 선택(후라이드 반,땡초치킨 반),추가메뉴(체다치즈볼))",5
24004,멕시카나-봉천행복점,he**님,"순살반반/1(순살반반 선택(순살Mr.김치킨 반,순살치토스치킨（콘스프맛） 반))",5
24005,멕시카나-봉천행복점,do**님,매콤한윙/1,5
24006,멕시카나-봉천행복점,hr**님,"순살반반/1(순살반반 선택(순살양념치킨 반,순살마늘치킨 반))",5
24007,멕시카나-봉천행복점,ko**님,치토스치킨/1,5
24008,멕시카나-봉천행복점,gi**님,"반반치킨/1(반반 선택(골드（간장） 반,눈꽃치즈 반))",5
24009,멕시카나-봉천행복점,sk**님,순살양념치킨/1(추가메뉴(무추가)),5
24010,멕시카나-봉천행복점,gh**님,순살치토스치킨/1,5
24011,멕시카나-봉천행복점,qk**님,치토스치킨/1,5
24012,멕시카나-봉천행복점,ac**님,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(골드치킨（간장）))",5
24013,멕시카나-봉천행복점,ss**님,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반)),체다치즈볼/1",5
24014,멕시카나-봉천행복점,sk**님,"반반치킨/1(반반 선택(눈꽃치즈 반,오짬치킨 반))",4
24015,멕시카나-봉천행복점,mu**님,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(양념치킨))",1
24016,멕시카나-봉천행복점,jy**님,치토스치킨（콘스프맛）/1,4
24017,멕시카나-봉천행복점,ck**님,"순살반반/1(순살반반 선택(순살후라이드 반,순살양념치킨 반))",5
24018,멕시카나-봉천행복점,ji**님,"순살반반/1(순살반반 선택(순살후라이드 반,순살골드（간장） 반))",4
24019,멕시카나-봉천행복점,sm**님,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",1
24020,멕시카나-봉천행복점,dl**님,"반반치킨/1(반반 선택(양념치킨 반,치토스치킨（콘스프맛） 반))",4
24022,멕시카나-봉천행복점,da**님,양념치킨/1,5
24023,멕시카나-봉천행복점,ba**님,양념치킨/1,1
24024,멕시카나-봉천행복점,cl**님,치토스치킨/1,4
24025,멕시카나-봉천행복점,bb**님,"반반치킨/1(반반 선택(후라이드 반,치토스치킨 반))",3
24026,멕시카나-봉천행복점,sy**님,"순살반반/1(순살반반 선택(순살허니벌꿀 반,순살치토스치킨 반))",1
24027,멕시카나-봉천행복점,eo**님,"반반치킨/1(반반 선택(후라이드 반,골드（간장） 반))",5
24028,멕시카나-봉천행복점,uy**님,치토스치킨/1,5
24029,멕시카나-봉천행복점,sg**님,순살눈꽃치즈치킨/1(추가메뉴(콜라변경1.25L)),5
24030,멕시카나-봉천행복점,rk**님,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(후라이드),추가메뉴(콜라변경1.25L))",5
24031,멕시카나-봉천행복점,hu**님,"순살반반/1(순살반반 선택(순살양념치킨 반,순살파닭 반))",4
24032,멕시카나-봉천행복점,sa**님,"반반치킨/1(반반 선택(양념치킨 반,눈꽃치즈 반))",5
24033,멕시카나-봉천행복점,cs**님,"반반치킨/1(반반 선택(양념치킨 반,치토스치킨 반))",5
24034,멕시카나-봉천행복점,ww**님,땡초치킨/1(추가메뉴(체다치즈볼)),5
24035,멕시카나-봉천행복점,ca**님,"반반치킨/1(반반 선택(양념치킨 반,골드（간장） 반))",4
24036,멕시카나-봉천행복점,oj**님,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",5
24037,멕시카나-봉천행복점,ja**님,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",5
24038,멕시카나-봉천행복점,tm**님,"반반치킨/1(반반 선택(눈꽃치즈 반,땡초치킨 반),추가메뉴(콜라변경1.25L))",5
24039,멕시카나-봉천행복점,aj**님,"반반치킨/1(반반 선택(후라이드 반,치토스치킨 반))",5
24040,멕시카나-봉천행복점,su**님,땡초치킨/1(추가메뉴(콜라변경1.25L)),5
24041,멕시카나-봉천행복점,di**님,"순살반반/1(순살반반 선택(순살눈꽃치즈 반,순살치토스치킨 반))",5
24042,멕시카나-봉천행복점,gi**님,순살강정치킨/1,4
24043,멕시카나-봉천행복점,gh**님,순살땡초치킨/1,5
24044,멕시카나-봉천행복점,ya**님,치토스치킨/1,1
24045,멕시카나-봉천행복점,th**님,순살눈꽃치즈치킨/1,5
24046,멕시카나-봉천행복점,mo**님,치토스치킨/1,5
24047,멕시카나-봉천행복점,qk**님,"반반치킨/1(반반 선택(후라이드 반,땡초치킨 반))",4
24048,멕시카나-봉천행복점,mj**님,순살치토스치킨/1,5
24049,멕시카나-봉천행복점,bo**님,"반반치킨/1(반반 선택(오짬치킨 반,치토스치킨 반))",5
24050,멕시카나-봉천행복점,oa**님,멕시핀（후라이드）/1,5
24051,멕시카나-봉천행복점,3g**님,치토스치킨（콘스프맛）/1,5
24052,멕시카나-봉천행복점,ku**님,순살강정치킨/1(추가메뉴(콜라추가1.25L)),1
24053,멕시카나-봉천행복점,bu**님,"순살반반/1(순살반반 선택(순살눈꽃치즈 반,순살치토스치킨 반)),콜라 500mL/1",5
24054,멕시카나-봉천행복점,ed**님,눈꽃치즈치킨/1,5
24055,멕시카나-봉천행복점,sh**님,순살양념치킨/1(추가메뉴(콜라추가500ml)),5
24056,멕시카나-봉천행복점,j7**님,순살양념치킨/1,2
24057,멕시카나-봉천행복점,se**님,땡초치킨/1,5
24058,멕시카나-봉천행복점,oa**님,멕시핀（후라이드）/1,5
24059,멕시카나-봉천행복점,mi**님,양념치킨/1,3
24061,멕시카나-봉천행복점,he**님,"순살반반/1(순살반반 선택(순살땡초치킨 반,순살치토스치킨 반))",5
24062,멕시카나-봉천행복점,dk**님,"반반치킨/1(반반 선택(후라이드 반,치토스치킨 반))",5
24063,멕시카나-봉천행복점,bl**님,오징어짬뽕치킨/1,5
24064,멕시카나-봉천행복점,dk**님,"투마리세트/1(치킨선택 1(양념치킨),치킨선택 2(후라이드)),콜라 1.25L/1",5
24065,멕시카나-봉천행복점,lo**님,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(후라이드))",1
24066,멕시카나-봉천행복점,qk**님,"반반치킨/1(반반 선택(양념치킨 반,파닭 반),추가메뉴(콜라변경（대）))",4
24067,멕시카나-봉천행복점,wh**님,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(양념치킨))",5
24068,멕시카나-봉천행복점,my**님,후라이드치킨/1,5
24069,멕시카나-봉천행복점,mi**님,순살땡초치킨/1,4
24070,멕시카나-봉천행복점,lo**님,"반반치킨/1(반반 선택(후라이드 반,양념치킨 반))",5
24071,멕시카나-봉천행복점,jh**님,골드치킨（간장）/1,4
24072,멕시카나-봉천행복점,a1**님,순살치토스치킨/1,5
24073,멕시카나-봉천행복점,sk**님,"반반치킨/1(반반 선택(양념치킨 반,치토스치킨 반))",5
24074,멕시카나-봉천행복점,py**님,"순살반반/1(순살반반 선택(순살양념치킨 반,순살마늘치킨 반))",5
24075,멕시카나-봉천행복점,en**님,치토스치킨/1,5
24076,멕시카나-봉천행복점,tl**님,후라이드치킨/1,5
24077,멕시카나-봉천행복점,wj**님,"투마리세트/1(치킨선택 1(후라이드),치킨선택 2(양념치킨))",5
24078,멕시카나-봉천행복점,tl**님,양념치킨/1,5
24079,멕시카나-봉천행복점,ca**님,"반반치킨/1(반반 선택(양념치킨 반,허니벌꿀 반))",5
24080,멕시카나-봉천행복점,fo**님,"투마리세트/1(치킨선택 1(치토스치킨),치킨선택 2(강정치킨（뼈）),추가메뉴(콜라추가（대）))",5
24081,멕시카나-봉천행복점,al**님,양념치킨/1,5
24082,멕시카나-봉천행복점,pa**님,"반반치킨/1(반반 선택(후라이드 반,치토스치킨 반))",4
24083,멕시카나-봉천행복점,zn**님,"순살반반/1(순살반반 선택(순살양념치킨 반,순살눈꽃치즈 반))",5
24084,멕시카나-봉천행복점,tj**님,치토스치킨/1(추가메뉴(콜라추가（대）)),5
24085,멕시카나-봉천행복점,pi**님,"순살반반/1(순살반반 선택(순살후라이드 반,순살양념치킨 반))",5
24086,멕시카나-봉천행복점,ha**님,땡초치킨/1,5
24087,멕시카나-봉천행복점,3g**님,"반반치킨/1(반반 선택(양념치킨 반,치토스치킨 반))",5
24088,멕시카나-봉천행복점,rk**님,"반반치킨/1(반반 선택(마늘치킨 반,파닭 반))",5
